development-86	TRUE	FALSE
development-87	TRUE	FALSE
development-88	TRUE	FALSE
development-89	FALSE	FALSE
development-90	TRUE	FALSE
development-91	FALSE	TRUE
development-92	FALSE	TRUE
development-93	FALSE	FALSE
development-94	TRUE	FALSE
development-95	TRUE	FALSE
development-96	TRUE	FALSE
development-97	FALSE	TRUE
development-98	FALSE	FALSE
development-99	TRUE	FALSE
development-100	FALSE	FALSE
development-101	TRUE	FALSE
development-102	FALSE	FALSE
development-103	FALSE	TRUE
development-104	TRUE	FALSE
development-105	TRUE	FALSE
development-106	TRUE	FALSE
development-107	TRUE	FALSE
development-108	FALSE	TRUE
development-109	TRUE	FALSE
development-110	FALSE	TRUE
development-111	TRUE	FALSE
development-112	TRUE	FALSE
development-113	FALSE	FALSE
development-114	FALSE	TRUE
development-115	FALSE	FALSE
development-116	FALSE	TRUE
development-117	TRUE	FALSE
development-118	TRUE	FALSE
development-119	FALSE	TRUE
development-120	TRUE	FALSE
development-121	FALSE	TRUE
development-122	FALSE	FALSE
development-123	FALSE	FALSE
development-124	TRUE	FALSE
development-125	FALSE	TRUE
development-126	FALSE	TRUE
development-127	FALSE	TRUE
development-128	FALSE	TRUE
development-129	TRUE	FALSE
development-130	TRUE	FALSE
development-131	FALSE	TRUE
development-132	TRUE	FALSE
development-133	TRUE	FALSE
development-134	FALSE	TRUE
development-135	FALSE	TRUE
development-136	TRUE	FALSE
development-137	TRUE	FALSE
development-138	FALSE	TRUE
development-139	TRUE	FALSE
development-140	FALSE	TRUE
development-141	TRUE	FALSE
development-142	FALSE	FALSE
development-143	TRUE	FALSE
development-144	FALSE	TRUE
development-145	TRUE	FALSE
development-146	TRUE	FALSE
development-147	FALSE	TRUE
development-148	FALSE	TRUE
development-149	FALSE	TRUE
development-150	FALSE	TRUE
development-151	TRUE	FALSE
development-152	FALSE	TRUE
development-153	TRUE	FALSE
development-154	FALSE	TRUE
development-155	TRUE	FALSE
development-156	FALSE	FALSE
development-157	FALSE	TRUE
development-158	TRUE	FALSE
development-159	TRUE	FALSE
development-160	TRUE	FALSE
development-161	TRUE	FALSE
development-162	FALSE	TRUE
development-163	TRUE	FALSE
development-164	TRUE	FALSE
development-165	FALSE	TRUE
development-166	FALSE	TRUE
development-167	TRUE	FALSE
development-168	FALSE	TRUE
development-169	FALSE	TRUE
development-170	TRUE	FALSE
development-171	TRUE	FALSE
development-172	FALSE	TRUE
development-173	TRUE	FALSE
development-174	TRUE	FALSE
development-175	TRUE	FALSE
development-176	FALSE	TRUE
development-177	FALSE	TRUE
development-178	FALSE	TRUE
development-179	FALSE	FALSE
development-180	TRUE	FALSE
development-181	FALSE	FALSE
development-182	TRUE	FALSE
development-183	TRUE	FALSE
development-184	TRUE	FALSE
development-185	TRUE	FALSE
development-186	TRUE	FALSE
development-187	TRUE	FALSE
development-188	FALSE	TRUE
development-189	TRUE	FALSE
development-190	TRUE	FALSE
development-191	FALSE	FALSE
development-192	FALSE	TRUE
development-193	FALSE	TRUE
development-194	FALSE	TRUE
development-195	FALSE	TRUE
development-196	TRUE	FALSE
development-197	TRUE	FALSE
development-198	FALSE	TRUE
development-199	TRUE	FALSE
development-200	FALSE	TRUE
development-201	FALSE	FALSE
development-202	FALSE	TRUE
development-203	TRUE	FALSE
development-204	FALSE	TRUE
development-205	FALSE	TRUE
development-206	TRUE	FALSE
development-207	FALSE	TRUE
development-208	TRUE	FALSE
development-209	FALSE	TRUE
development-210	FALSE	TRUE
development-211	FALSE	TRUE
development-212	FALSE	TRUE
development-213	FALSE	TRUE
development-214	FALSE	TRUE
development-215	FALSE	TRUE
development-216	FALSE	TRUE
development-217	TRUE	FALSE
development-218	FALSE	TRUE
development-219	TRUE	FALSE
development-220	FALSE	TRUE
development-221	TRUE	FALSE
development-222	TRUE	FALSE
development-223	TRUE	FALSE
development-224	FALSE	FALSE
development-225	TRUE	FALSE
development-226	TRUE	FALSE
development-227	FALSE	TRUE
development-228	TRUE	FALSE
development-229	FALSE	TRUE
development-230	FALSE	TRUE
development-231	FALSE	TRUE
development-232	FALSE	TRUE
development-233	TRUE	FALSE
development-234	FALSE	FALSE
development-235	FALSE	TRUE
development-236	FALSE	TRUE
development-237	FALSE	TRUE
development-238	FALSE	TRUE
development-239	TRUE	FALSE
development-240	FALSE	FALSE
development-241	FALSE	TRUE
development-242	TRUE	FALSE
development-243	FALSE	TRUE
development-244	TRUE	FALSE
development-245	FALSE	FALSE
development-246	FALSE	TRUE
development-247	TRUE	FALSE
development-248	FALSE	TRUE
development-249	TRUE	FALSE
development-250	FALSE	TRUE
development-251	FALSE	TRUE
development-252	TRUE	FALSE
development-253	TRUE	FALSE
development-254	FALSE	TRUE
development-255	FALSE	FALSE
development-256	TRUE	FALSE
development-257	FALSE	FALSE
development-258	FALSE	TRUE
development-259	TRUE	FALSE
development-260	TRUE	FALSE
development-261	FALSE	TRUE
development-262	FALSE	TRUE
development-263	FALSE	TRUE
development-264	TRUE	FALSE
development-265	TRUE	FALSE
development-266	TRUE	FALSE
development-267	FALSE	TRUE
development-268	TRUE	FALSE
development-269	FALSE	TRUE
development-270	FALSE	TRUE
development-271	TRUE	FALSE
development-272	FALSE	TRUE
development-273	FALSE	TRUE
development-274	TRUE	FALSE
development-275	FALSE	TRUE
development-276	TRUE	FALSE
development-277	TRUE	FALSE
development-278	TRUE	FALSE
development-279	FALSE	TRUE
development-280	FALSE	FALSE
development-281	FALSE	TRUE
development-282	FALSE	TRUE
development-283	FALSE	TRUE
development-284	FALSE	TRUE
development-285	TRUE	FALSE
development-286	TRUE	FALSE
development-287	TRUE	FALSE
development-288	FALSE	TRUE
development-289	TRUE	FALSE
development-290	FALSE	TRUE
development-291	FALSE	TRUE
development-292	TRUE	FALSE
development-293	FALSE	TRUE
development-294	TRUE	FALSE
development-295	FALSE	TRUE
development-296	FALSE	TRUE
development-297	TRUE	FALSE
development-298	TRUE	FALSE
development-299	TRUE	FALSE
development-300	TRUE	FALSE
development-301	FALSE	TRUE
development-302	TRUE	FALSE
development-303	FALSE	TRUE
development-304	TRUE	FALSE
development-305	FALSE	TRUE
development-306	FALSE	TRUE
development-307	TRUE	FALSE
development-308	TRUE	FALSE
development-309	FALSE	TRUE
development-310	FALSE	TRUE
development-311	TRUE	FALSE
development-312	TRUE	FALSE
development-313	FALSE	TRUE
development-314	TRUE	FALSE
development-315	TRUE	FALSE
development-316	TRUE	FALSE
development-317	TRUE	FALSE
development-318	FALSE	TRUE
development-319	TRUE	FALSE
development-320	TRUE	FALSE
development-321	TRUE	FALSE
development-322	FALSE	TRUE
development-323	TRUE	FALSE
development-324	FALSE	TRUE
development-325	TRUE	FALSE
development-326	FALSE	TRUE
development-327	TRUE	FALSE
development-328	FALSE	TRUE
development-329	FALSE	TRUE
development-330	TRUE	FALSE
development-331	FALSE	TRUE
development-332	FALSE	TRUE
development-333	TRUE	FALSE
development-334	TRUE	FALSE
development-335	FALSE	FALSE
development-336	FALSE	FALSE
development-337	TRUE	FALSE
development-338	TRUE	FALSE
development-339	TRUE	FALSE
development-340	FALSE	TRUE
development-341	FALSE	FALSE
development-342	FALSE	TRUE
development-343	TRUE	FALSE
development-344	FALSE	TRUE
development-345	TRUE	FALSE
development-346	FALSE	TRUE
development-347	TRUE	FALSE
development-348	FALSE	TRUE
development-349	FALSE	FALSE
development-350	FALSE	FALSE
development-351	FALSE	FALSE
development-352	TRUE	FALSE
development-353	FALSE	TRUE
development-354	FALSE	TRUE
development-355	TRUE	FALSE
development-356	TRUE	FALSE
development-357	TRUE	FALSE
development-358	FALSE	FALSE
development-359	FALSE	TRUE
development-360	TRUE	FALSE
development-361	FALSE	TRUE
development-362	FALSE	TRUE
development-363	FALSE	TRUE
development-364	TRUE	FALSE
development-365	TRUE	FALSE
development-366	FALSE	TRUE
development-367	TRUE	FALSE
development-368	TRUE	FALSE
development-369	FALSE	FALSE
development-370	TRUE	FALSE
development-371	FALSE	TRUE
development-372	TRUE	FALSE
development-373	TRUE	FALSE
development-374	FALSE	TRUE
development-375	FALSE	FALSE
development-376	FALSE	TRUE
development-377	FALSE	FALSE
development-378	FALSE	TRUE
development-379	FALSE	TRUE
development-380	TRUE	FALSE
development-381	TRUE	FALSE
development-382	FALSE	TRUE
development-383	TRUE	FALSE
development-384	FALSE	TRUE
development-385	FALSE	TRUE
development-386	TRUE	FALSE
development-387	TRUE	FALSE
development-388	FALSE	TRUE
development-389	TRUE	FALSE
development-390	TRUE	FALSE
development-391	TRUE	FALSE
development-392	TRUE	FALSE
development-393	FALSE	TRUE
development-394	FALSE	TRUE
development-395	FALSE	FALSE
development-396	FALSE	TRUE
development-397	FALSE	TRUE
development-398	FALSE	TRUE
development-399	TRUE	FALSE
development-400	FALSE	FALSE
development-401	FALSE	TRUE
development-402	FALSE	TRUE
development-403	FALSE	TRUE
development-404	TRUE	FALSE
development-405	FALSE	FALSE
development-406	TRUE	FALSE
development-407	FALSE	FALSE
development-408	TRUE	FALSE
development-409	TRUE	FALSE
development-410	TRUE	FALSE
development-411	TRUE	FALSE
development-412	TRUE	FALSE
development-413	FALSE	FALSE
development-414	TRUE	FALSE
development-415	FALSE	TRUE
development-416	FALSE	TRUE
development-417	TRUE	FALSE
development-418	FALSE	FALSE
development-419	TRUE	FALSE
development-420	TRUE	FALSE
development-421	TRUE	FALSE
development-422	TRUE	FALSE
development-423	TRUE	FALSE
development-424	TRUE	FALSE
development-425	TRUE	FALSE
development-426	FALSE	TRUE
development-427	FALSE	FALSE
development-428	TRUE	FALSE
development-429	FALSE	FALSE
development-430	TRUE	FALSE
development-431	FALSE	TRUE
development-432	FALSE	TRUE
development-433	TRUE	FALSE
development-434	TRUE	FALSE
development-435	FALSE	TRUE
development-436	FALSE	TRUE
development-437	TRUE	FALSE
development-438	FALSE	TRUE
development-439	FALSE	FALSE
development-440	FALSE	TRUE
development-441	TRUE	FALSE
development-442	FALSE	TRUE
development-443	FALSE	TRUE
development-444	TRUE	FALSE
development-445	FALSE	TRUE
development-446	FALSE	TRUE
development-447	TRUE	FALSE
development-448	FALSE	TRUE
development-449	FALSE	TRUE
development-450	TRUE	FALSE
development-451	FALSE	TRUE
development-452	TRUE	FALSE
development-453	FALSE	FALSE
development-454	FALSE	TRUE
development-455	FALSE	TRUE
development-456	FALSE	TRUE
development-457	FALSE	TRUE
development-458	FALSE	TRUE
development-459	FALSE	TRUE
development-460	TRUE	FALSE
development-461	FALSE	TRUE
development-462	TRUE	FALSE
development-463	FALSE	TRUE
development-464	FALSE	TRUE
development-465	FALSE	TRUE
development-466	FALSE	TRUE
development-467	TRUE	FALSE
development-468	TRUE	FALSE
development-469	TRUE	FALSE
development-470	FALSE	TRUE
development-471	TRUE	FALSE
development-472	TRUE	FALSE
development-473	FALSE	TRUE
development-474	TRUE	FALSE
development-475	FALSE	TRUE
development-476	FALSE	TRUE
development-477	FALSE	TRUE
development-478	FALSE	TRUE
development-479	FALSE	TRUE
development-480	TRUE	FALSE
development-481	FALSE	TRUE
development-482	TRUE	FALSE
development-483	TRUE	FALSE
development-484	TRUE	FALSE
development-485	TRUE	FALSE
development-486	TRUE	FALSE
development-487	FALSE	FALSE
development-488	TRUE	FALSE
development-489	TRUE	FALSE
development-490	FALSE	TRUE
development-491	TRUE	FALSE
development-492	TRUE	FALSE
development-493	TRUE	FALSE
development-494	FALSE	TRUE
development-495	FALSE	TRUE
development-496	FALSE	TRUE
development-497	FALSE	TRUE
development-498	FALSE	TRUE
development-499	FALSE	TRUE
development-500	FALSE	TRUE
development-501	FALSE	FALSE
development-502	TRUE	FALSE
development-503	TRUE	FALSE
development-504	FALSE	TRUE
development-505	FALSE	FALSE
development-506	TRUE	FALSE
development-507	FALSE	TRUE
development-508	FALSE	TRUE
development-509	FALSE	TRUE
development-510	TRUE	FALSE
development-511	TRUE	FALSE
development-512	TRUE	FALSE
development-513	TRUE	FALSE
development-514	FALSE	FALSE
development-515	TRUE	FALSE
development-516	FALSE	TRUE
development-517	FALSE	TRUE
development-518	FALSE	TRUE
development-519	FALSE	TRUE
development-520	FALSE	TRUE
development-521	TRUE	FALSE
development-522	TRUE	FALSE
development-523	TRUE	FALSE
development-524	FALSE	TRUE
development-525	TRUE	FALSE
development-526	TRUE	FALSE
development-527	FALSE	TRUE
development-528	TRUE	FALSE
development-529	FALSE	FALSE
development-530	FALSE	FALSE
development-531	FALSE	TRUE
development-532	FALSE	FALSE
development-533	FALSE	TRUE
development-534	FALSE	TRUE
development-535	FALSE	FALSE
development-536	FALSE	TRUE
development-537	FALSE	TRUE
development-538	TRUE	FALSE
development-539	FALSE	TRUE
development-540	FALSE	TRUE
development-541	FALSE	FALSE
development-542	TRUE	FALSE
development-543	TRUE	FALSE
development-544	FALSE	TRUE
development-545	FALSE	TRUE
development-546	TRUE	FALSE
development-547	FALSE	TRUE
development-548	FALSE	TRUE
development-549	FALSE	TRUE
development-550	TRUE	FALSE
development-551	FALSE	TRUE
development-552	TRUE	FALSE
development-553	TRUE	FALSE
development-554	FALSE	TRUE
development-555	TRUE	FALSE
development-556	TRUE	FALSE
development-557	TRUE	FALSE
development-558	FALSE	FALSE
development-559	FALSE	TRUE
development-560	TRUE	FALSE
development-561	FALSE	TRUE
development-562	TRUE	FALSE
development-563	FALSE	TRUE
development-564	FALSE	TRUE
development-565	FALSE	FALSE
development-566	FALSE	TRUE
development-567	FALSE	TRUE
development-568	FALSE	TRUE
development-569	FALSE	TRUE
development-570	TRUE	FALSE
development-571	FALSE	TRUE
development-572	FALSE	TRUE
development-573	TRUE	FALSE
development-574	FALSE	TRUE
development-575	FALSE	TRUE
development-576	FALSE	TRUE
development-577	FALSE	TRUE
development-578	FALSE	TRUE
development-579	FALSE	TRUE
development-580	TRUE	FALSE
development-581	TRUE	FALSE
development-582	FALSE	FALSE
development-583	TRUE	FALSE
development-584	TRUE	FALSE
development-585	TRUE	FALSE
development-586	TRUE	FALSE
development-587	FALSE	TRUE
development-588	TRUE	FALSE
development-589	TRUE	FALSE
development-590	FALSE	TRUE
development-591	TRUE	FALSE
development-592	FALSE	TRUE
development-593	FALSE	TRUE
development-594	TRUE	FALSE
development-595	FALSE	TRUE
development-596	FALSE	TRUE
development-597	FALSE	TRUE
development-598	TRUE	FALSE
development-599	TRUE	FALSE
development-600	TRUE	FALSE
development-601	TRUE	FALSE
development-602	TRUE	FALSE
development-603	TRUE	FALSE
development-604	TRUE	FALSE
development-605	FALSE	TRUE
development-606	FALSE	TRUE
development-607	FALSE	TRUE
development-608	FALSE	TRUE
development-609	FALSE	TRUE
development-610	TRUE	FALSE
development-611	TRUE	FALSE
development-612	TRUE	FALSE
development-613	TRUE	FALSE
development-614	TRUE	FALSE
development-615	FALSE	TRUE
development-616	FALSE	TRUE
development-617	TRUE	FALSE
development-618	FALSE	TRUE
development-619	TRUE	FALSE
development-620	TRUE	FALSE
development-621	FALSE	TRUE
development-622	FALSE	TRUE
development-623	TRUE	FALSE
development-624	FALSE	TRUE
development-625	TRUE	FALSE
development-626	FALSE	TRUE
development-627	FALSE	TRUE
development-628	TRUE	FALSE
development-629	TRUE	FALSE
development-630	FALSE	TRUE
development-631	TRUE	FALSE
development-632	TRUE	FALSE
development-633	FALSE	FALSE
development-634	FALSE	TRUE
development-635	TRUE	FALSE
development-636	FALSE	TRUE
development-637	FALSE	TRUE
development-638	TRUE	FALSE
development-639	TRUE	FALSE
development-640	TRUE	FALSE
development-641	FALSE	TRUE
development-642	TRUE	FALSE
development-643	FALSE	TRUE
development-644	FALSE	TRUE
development-645	FALSE	TRUE
development-646	FALSE	TRUE
development-647	TRUE	FALSE
development-648	TRUE	FALSE
development-649	TRUE	FALSE
development-650	FALSE	TRUE
development-651	FALSE	TRUE
development-652	TRUE	FALSE
development-653	TRUE	FALSE
development-654	TRUE	FALSE
development-655	FALSE	TRUE
development-656	TRUE	FALSE
development-657	FALSE	FALSE
development-658	FALSE	TRUE
development-659	TRUE	FALSE
development-660	TRUE	FALSE
development-661	FALSE	TRUE
development-662	FALSE	FALSE
development-663	FALSE	TRUE
development-664	TRUE	FALSE
development-665	FALSE	TRUE
development-666	TRUE	FALSE
development-667	FALSE	TRUE
development-668	TRUE	FALSE
development-669	FALSE	FALSE
development-670	FALSE	TRUE
development-671	FALSE	TRUE
development-672	FALSE	TRUE
development-673	TRUE	FALSE
development-674	TRUE	FALSE
development-675	FALSE	TRUE
development-676	FALSE	FALSE
development-677	TRUE	FALSE
development-678	TRUE	FALSE
development-679	TRUE	FALSE
development-680	TRUE	FALSE
development-681	FALSE	TRUE
development-682	TRUE	FALSE
development-683	FALSE	TRUE
development-684	TRUE	FALSE
development-685	FALSE	TRUE
development-686	TRUE	FALSE
development-687	FALSE	TRUE
development-688	FALSE	FALSE
development-689	TRUE	FALSE
development-690	TRUE	FALSE
development-691	TRUE	FALSE
development-692	TRUE	FALSE
development-693	TRUE	FALSE
development-694	TRUE	FALSE
development-695	FALSE	TRUE
development-696	FALSE	TRUE
development-697	TRUE	FALSE
development-698	TRUE	FALSE
development-699	TRUE	FALSE
development-700	FALSE	TRUE
development-701	TRUE	FALSE
development-702	FALSE	TRUE
development-703	TRUE	FALSE
development-704	FALSE	TRUE
development-705	TRUE	FALSE
development-706	FALSE	TRUE
development-707	FALSE	TRUE
development-708	FALSE	TRUE
development-709	TRUE	FALSE
development-710	TRUE	FALSE
development-711	FALSE	TRUE
development-712	TRUE	FALSE
development-713	FALSE	TRUE
development-714	TRUE	FALSE
development-715	FALSE	TRUE
development-716	TRUE	FALSE
development-717	TRUE	FALSE
development-718	FALSE	TRUE
development-719	FALSE	TRUE
development-720	FALSE	TRUE
development-721	FALSE	FALSE
development-722	FALSE	TRUE
development-723	FALSE	TRUE
development-724	FALSE	TRUE
development-725	TRUE	FALSE
development-726	FALSE	TRUE
development-727	TRUE	FALSE
development-728	TRUE	FALSE
development-729	FALSE	TRUE
development-730	TRUE	FALSE
development-731	TRUE	FALSE
development-732	FALSE	TRUE
development-733	FALSE	FALSE
development-734	FALSE	FALSE
development-735	TRUE	FALSE
development-736	TRUE	FALSE
development-737	FALSE	TRUE
development-738	TRUE	FALSE
development-739	TRUE	FALSE
development-740	FALSE	TRUE
development-741	TRUE	FALSE
development-742	FALSE	TRUE
development-743	FALSE	TRUE
development-744	FALSE	TRUE
development-745	FALSE	TRUE
development-746	FALSE	FALSE
development-747	TRUE	FALSE
development-748	FALSE	TRUE
development-749	FALSE	TRUE
development-750	FALSE	TRUE
development-751	TRUE	FALSE
development-752	FALSE	TRUE
development-753	FALSE	TRUE
development-754	FALSE	TRUE
development-755	TRUE	FALSE
development-756	FALSE	TRUE
development-757	FALSE	TRUE
development-758	FALSE	TRUE
development-759	TRUE	FALSE
development-760	FALSE	TRUE
development-761	FALSE	TRUE
development-762	FALSE	TRUE
development-763	FALSE	TRUE
development-764	FALSE	TRUE
development-765	FALSE	TRUE
development-766	FALSE	TRUE
development-767	FALSE	TRUE
development-768	FALSE	TRUE
development-769	FALSE	TRUE
development-770	TRUE	FALSE
development-771	FALSE	TRUE
development-772	FALSE	TRUE
development-773	TRUE	FALSE
development-774	TRUE	FALSE
development-775	TRUE	FALSE
development-776	TRUE	FALSE
development-777	FALSE	TRUE
development-778	FALSE	TRUE
development-779	TRUE	FALSE
development-780	FALSE	TRUE
development-781	TRUE	FALSE
development-782	FALSE	TRUE
development-783	FALSE	TRUE
development-784	TRUE	FALSE
development-785	FALSE	FALSE
development-786	FALSE	TRUE
development-787	TRUE	FALSE
development-788	TRUE	FALSE
development-789	TRUE	FALSE
development-790	FALSE	TRUE
development-791	FALSE	TRUE
development-792	FALSE	TRUE
development-793	TRUE	FALSE
development-794	FALSE	TRUE
development-795	TRUE	FALSE
development-796	FALSE	TRUE
development-797	FALSE	TRUE
development-798	FALSE	TRUE
development-799	FALSE	TRUE
development-800	FALSE	TRUE
development-801	TRUE	FALSE
development-802	TRUE	FALSE
development-803	TRUE	FALSE
development-804	TRUE	FALSE
development-805	FALSE	TRUE
development-806	FALSE	TRUE
development-807	FALSE	TRUE
development-808	FALSE	TRUE
development-809	TRUE	FALSE
development-810	FALSE	TRUE
development-811	FALSE	TRUE
development-812	TRUE	FALSE
development-813	TRUE	FALSE
development-814	FALSE	TRUE
development-815	FALSE	TRUE
development-816	FALSE	FALSE
development-817	FALSE	TRUE
development-818	FALSE	TRUE
development-819	FALSE	TRUE
development-820	FALSE	TRUE
development-821	TRUE	FALSE
development-822	TRUE	FALSE
development-823	TRUE	FALSE
development-824	TRUE	FALSE
development-825	FALSE	TRUE
development-826	TRUE	FALSE
development-827	FALSE	TRUE
development-828	FALSE	TRUE
development-829	FALSE	TRUE
development-830	TRUE	FALSE
development-831	FALSE	TRUE
development-832	TRUE	FALSE
development-833	TRUE	FALSE
development-834	FALSE	FALSE
development-835	FALSE	FALSE
development-836	TRUE	FALSE
development-837	FALSE	TRUE
development-838	FALSE	TRUE
development-839	FALSE	FALSE
development-840	TRUE	FALSE
development-841	TRUE	FALSE
development-842	TRUE	FALSE
development-843	TRUE	FALSE
development-844	TRUE	FALSE
development-845	FALSE	TRUE
development-846	FALSE	TRUE
development-847	TRUE	FALSE
development-848	FALSE	FALSE
development-849	TRUE	FALSE
development-850	TRUE	FALSE
development-851	TRUE	FALSE
development-852	TRUE	FALSE
development-853	FALSE	TRUE
development-854	TRUE	FALSE
development-855	TRUE	FALSE
development-856	FALSE	TRUE
development-857	FALSE	TRUE
development-858	FALSE	TRUE
development-859	FALSE	TRUE
development-860	FALSE	TRUE
development-861	TRUE	FALSE
development-862	TRUE	FALSE
development-863	TRUE	FALSE
development-864	TRUE	FALSE
development-865	FALSE	TRUE
development-866	TRUE	FALSE
development-867	TRUE	FALSE
development-868	TRUE	FALSE
development-869	FALSE	TRUE
development-870	TRUE	FALSE
development-871	FALSE	TRUE
development-872	FALSE	TRUE
development-873	FALSE	FALSE
development-874	FALSE	FALSE
development-875	FALSE	TRUE
development-876	FALSE	TRUE
development-877	TRUE	FALSE
development-878	FALSE	TRUE
development-879	FALSE	TRUE
development-880	TRUE	FALSE
development-881	FALSE	TRUE
development-882	TRUE	FALSE
development-883	FALSE	FALSE
development-884	FALSE	TRUE
development-885	FALSE	TRUE
development-886	FALSE	FALSE
development-887	FALSE	TRUE
development-888	TRUE	FALSE
development-889	TRUE	FALSE
development-890	TRUE	FALSE
development-891	FALSE	TRUE
development-892	FALSE	TRUE
development-893	TRUE	FALSE
development-894	FALSE	TRUE
development-895	FALSE	TRUE
development-896	FALSE	TRUE
development-897	FALSE	TRUE
development-898	TRUE	FALSE
development-899	FALSE	TRUE
development-900	FALSE	TRUE
development-901	FALSE	FALSE
development-902	TRUE	FALSE
development-903	TRUE	FALSE
development-904	TRUE	FALSE
development-905	TRUE	FALSE
development-906	FALSE	FALSE
development-907	FALSE	TRUE
development-908	TRUE	FALSE
development-909	FALSE	TRUE
development-910	TRUE	FALSE
development-911	TRUE	FALSE
development-912	FALSE	TRUE
development-913	TRUE	FALSE
development-914	TRUE	FALSE
development-915	TRUE	FALSE
development-916	FALSE	FALSE
development-917	FALSE	TRUE
development-918	FALSE	FALSE
development-919	TRUE	FALSE
development-920	TRUE	FALSE
development-921	FALSE	TRUE
development-922	TRUE	FALSE
development-923	TRUE	FALSE
development-924	FALSE	FALSE
development-925	FALSE	TRUE
development-926	TRUE	FALSE
development-927	FALSE	FALSE
development-928	TRUE	FALSE
development-929	FALSE	TRUE
development-930	FALSE	TRUE
development-931	TRUE	FALSE
development-932	FALSE	TRUE
development-933	TRUE	FALSE
development-934	TRUE	FALSE
development-935	TRUE	FALSE
development-936	FALSE	TRUE
development-937	FALSE	FALSE
development-938	TRUE	FALSE
development-939	FALSE	TRUE
development-940	FALSE	TRUE
development-941	FALSE	TRUE
development-942	FALSE	FALSE
development-943	FALSE	TRUE
development-944	FALSE	TRUE
development-945	FALSE	TRUE
development-946	FALSE	TRUE
development-947	FALSE	TRUE
development-948	FALSE	TRUE
development-949	FALSE	TRUE
development-950	TRUE	FALSE
development-951	TRUE	FALSE
development-952	TRUE	FALSE
development-953	TRUE	FALSE
development-954	FALSE	TRUE
development-955	FALSE	TRUE
development-956	FALSE	TRUE
development-957	TRUE	FALSE
development-958	TRUE	FALSE
development-959	TRUE	FALSE
development-960	TRUE	FALSE
development-961	FALSE	TRUE
development-962	TRUE	FALSE
development-963	TRUE	FALSE
development-964	FALSE	TRUE
development-965	FALSE	TRUE
development-966	TRUE	FALSE
development-967	TRUE	FALSE
development-968	FALSE	TRUE
development-969	FALSE	FALSE
development-970	FALSE	TRUE
development-971	FALSE	TRUE
development-972	FALSE	TRUE
development-973	FALSE	TRUE
development-974	FALSE	TRUE
development-975	TRUE	FALSE
development-976	TRUE	FALSE
development-977	TRUE	FALSE
development-978	FALSE	TRUE
development-979	FALSE	TRUE
development-980	FALSE	TRUE
development-981	TRUE	FALSE
development-982	TRUE	FALSE
development-983	FALSE	FALSE
development-984	FALSE	TRUE
development-985	FALSE	FALSE
development-986	FALSE	TRUE
development-987	TRUE	FALSE
development-988	TRUE	FALSE
development-989	FALSE	FALSE
development-990	TRUE	FALSE
development-991	TRUE	FALSE
development-992	FALSE	TRUE
development-993	FALSE	TRUE
development-994	FALSE	TRUE
development-995	FALSE	TRUE
development-996	TRUE	FALSE
development-997	FALSE	FALSE
development-998	FALSE	TRUE
development-999	FALSE	FALSE
